file_name	title	date	coperta	pot_city_name	city_name	latitude	longitude	pot_city_name_fuzzy
data_604.json	L' amore in musica, dramma giocoso da rappresentarsi nel Teatro Giustiniani di S. Moisè il presente autunno 1763	1763	['\\', '90', 'j', 'IN', 'MUSICA', '.', 'Nae', 'DRAMMA', 'GIOCOSO', '“', 'MGBy', '1294', 'DA', 'Raprnesewrans', ':', 'NEL', 'TEATRO', 'GIUSTINIANT', 'DIS', 'MOISE', 'AL', 'prefente', 'Autunno', 'MOCCLXIIL', '.', 'IN', '-', 'VENEZIA', ',', 'Pen', 'Francesco', 'Vatvasense', '.', '|', 'Com', 'Licenza', 'ge', '’', 'Superior', '’', '«']	['venezia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'venezia', 'venetia']
data_55.json	Andromaca dramma per musica da rappresentarsi nel Regio Teatro di Torino nel Carnovale del 1781 alla presenza delle maestà loro	1780	['ANDROMACA', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', 'NEL', 'REGIO', 'TEATRO', 'DI', 'TORINO', 'NEL', 'CARNOVALE', 'DEL', '1781', ',', 'aia', 'Peesinza', 'DELLE', 'MAESTA', 'LORO', ',', 'ea', 'Ovonary', 'Dito', 'ira', 'el', 'gon', '!', 'Cavan', 'fo', '1', 'pei', 'Pod', 'Hilla', 'Contsada', 'tt', 'Po', '.']	['torino', 'roma', 'reggio', 'torino']	Turin	45.07049	7.68682	['torino', 'roma', 'reggio', 'torino']
data_961.json	Olimpiade. Rappresentato con Musica del Caldara la prima volta nel Giardino dell'Imperial Favorita, alla presenza degli Augusti Regnanti, il dì 28 agosto 1733, per festeggiare il giorno di nascita dell'Imperatrice Elisabetta d'ordine dell'Imperador Carlo 6.	1781	['“ALDMA', '[', 'Jouimeiave', '0490', '.', 'OLIMPIADE', '.', 'Dramma', 'vapprefentato', 'con', 'Mufica', 'del', '‘CALDARA', 'Io', 'prima', 'calta', 'nel', 'Gier', '=', 'ge', '‘imperial', 'Eavarita', ',', 'alla', 'eres', 'del', 'ug', 'eget', 'Hl', '38', 'Ae', '1733', ',', 'eae', 'i', 'i', 'nijete', 'dle', 'Inpeaiice', 'ELisaieria', ',', 'ordive', 'del', '?', 'Tne', 'ator', 'CARLO', 'VI', '.']	[]	0	0.0	0.0	[]
data_178.json	Demetrio. Rappresentato con musica del Caldara la prima volta in Vienna, nell'interno gran Teatro della Cesarea Corte alla presenza de' sovrani, il dì 4 novembre 1731, per festeggiare il nome dell'Imperador Carlo 6., d'ordine dell'Imperatrice Elisabetta	1781	['OSI', ',', 'RTE', 'DEL', '.', 'METAS', 'AipettseS', '(', 'ere', 'Lifes', ':', 'sehr', 'ede', '1', ',', 'cle', 'A', 'sy', 'Cina', 'sfc', 'soups', 'Gee', ',', '|', 'dhernstge', 'gare', 'AY', 'p', 'Col', 'pace', '4', 'sa', 'a', 'cee', '(', 'ON', 'et', '|', '|', 'Gow', 'petite', 'Gente', '|', 'be', 'wenite', 'e', 'Coe', ',', 'j', 'Meuwe', '¢', 'Sadia', '2M', ')', ',', 'Gerd', 'ius', '+', 'Pec', '.', '—', '=', 'DEMETRIO', '.', 'Riperaftsto', 'con', 'Mates', 'dl', 'CAL', '-', 'Bata', 'le', 'prima', 'Obs', 'is', 'Viens', ',', 'suite', '‘rte', 'eae', 'dle', 'CO', '.', 'ves', 'Cite', 'da', 'pties', 'ae', 'See', 'ti', 'il', 'di', '@', 'Rovamive', '073', ')', ',', 'por', 'folegciare', 'it', 'noms', 'dell', 'Imperator', 'CRG', 'vi', ',', 'Renin', 'tat', 'Ieper', 'fine', 'BLISAEE', 'TA']	[]	0	0.0	0.0	[]
data_664.json	L' oro non compra amore, dramma giocoso per musica da rappresentarsi nel R. Teatro alla Scala l'autunnino dell'anno 1808	1808	"['iw', 'Biber', 'Jon', 'cmp', 'LN', 'L', ""'"", 'ORO', 'NON', 'COMPRA', 'AMORE', '.', 'DRAMMA', 'GIOCOSO', 'Pen', 'muUstoe', 'DA', 'RAPPRESENTARSE', 'NEL', 'R', '.', 'TEATRO', 'ALLA', 'SCALA', 'Lavrurssre', 'vere', 'ano', '1008', ',', 'MILANO', 'al', 'ose', 'pene', ':', 'Ce', 'ta', 'ast', 'Span', ',', 'Hts']"	['milano', 'milano']	Milan	45.46427	9.18951	['milano', 'milano']
data_757.json	La figlia che canta diuertimento comico da rappresentarsi in musica nel Teatro di San Fantino. Il carnevale dell'anno 1719	1719	['(', 'bh', 'LA', 'FIGLIA', 'CHE', 'CANTA', 'Diuertimento', 'Comico', 'da', 'Rapprefentarfi', 'in', 'Mufica', 'nel', 'Teatro', 'di', '|', '|', 'SanFantino', '.', '|', 'IL', 'CARNEVALE', 'Dell', '’', 'Anno', '1719', '.', 'Soe', '|', 'IN', 'VENETIA', ':', 'MDCCXIX', '.', 'Per', 'Steffano', 'Valuafente', ':', 'tl', 'aige', 'Gon', 'Licenza', 'de', 'Superior', '.', 'bs', '.', '4260', '1720', 'Cite']	['venetia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venetia', 'venezia', 'venetia']
data_49.json	Amor l'astuzia insegna, dramma giocoso per musica di Giovanni Bertati poeta al servizio di S.M.I.R.A. &c.. Da rappresentarsi nel nobilissimo Teatro Giustiniani in San Moisè il carnovale dell'anno 1797	1797	"['AMOR', 'L', ""'"", 'ASTUZIA', 'INSEGNA', 'DI', 'GIOVANNY', 'BERTATI', 'Neu', 'Noaverssno', 'Tastee', '©', 'orusTiNTANt', 'IN', 'SAN', 'MOISE', 'Ul', 'Cariovale', 'dell', '’', 'Anno', 'sa97', ',', '‘Fee', 'oe', 'IN', 'VENEZIA', 'r797', '(', 'on', 'kicberaae', 'rurelionie', '!']"	['venezia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'venezia', 'venetia']
data_94.json	Artaserse Longimano. Dramma per musica da rappresentarsi nel Teatro di S. Angelo nel carnovale dell'anno 1737. Dedicato a sua eccellenza il sig. Zaccaria Canal K. e Pr. di S. Marco / [Libretto di Metastasio ; La musica è del sig. Gaetano Antonio Pampino]	1737	['ne', '_', 'ARTASERSE', 'oe', 'ase', ',', 'LONGIMANO', '.', 'DRAMMA', 'PER', 'MUSICA', 'Da', 'rapprefentarfi', 'nel', 'Teatro', '|', 'DIS', ',', 'ANGELO', '.', 'War', 'cater', 'de', 'uncet', 'DEDICATO', 'of', 'Sua', 'Eccellenea', 'It', 'Sig', '.', 'ZACCARIA', 'CANAL', 'Ke', 'Pr', 'D1S', '.', 'MARCO', '.', 'IN', 'VENEZIA', ',', 'MDCCXXXVit', ':', 'Per', '’', 'Marino', 'Rotleti', '.', 'CON', 'LICENZADESUPERIORI', '«']	['venezia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'venezia', 'venetia']
data_122.json	Berengario re d'Italia dramma per musica. Da rappresentarsi nel Teatro di Sant'Angelo il carnovale dell'anno 1709. Di Matteo Noris. All'illustrissimo signor il signor Gio: Battista Durino conte, e regio feudatario di Monza, & c. & c. & c.	1709	"['D', '|', 'gaas', '2181p', ',', 'BERENGARIO', 'REDITALIA', '_', 'Drama', 'per', 'Mafica', '.', 'Da', 'Rapprefentarli', 'nel', 'Teatro', 'di', 'Sant', '’', 'Angelo', 'U1', 'Carmovale', 'dell', 'Anno', '1709', '.', 'DI', 'MATTEO', 'NORIS', ',', 'All', 'Wiftrifire', 'Signor', 'ILSIGNOR', 'GIO', ':', 'BATTISTA', 'DURINO', 'Conte', ',', '¢', 'Regio', 'Fendatario', 'di', 'Monza', ',', 'é', '&', 'c', '.', '&', 'e', '.', '8ce', '.', 'Es', 'IN', 'VENEZIA', ',', 'M', '.', 'DCCIX', '.', 'Appratlo', '‘a', ""'"", 'Inlegoa', 'della', 'Pace', '.', 'com', 'Linge', 'de', 'Sepereri', 'ye', 'Bric', ',', 'vo', 'Koifett', 'im', 'Meveetiay']"	['monza', 'venezia', 'reggio', 'venezia', 'venetia']	Venice	45.43713	12.33265	['monza', 'venezia', 'reggio', 'venezia', 'venetia']
data_82.json	Armida, azione teatrale da rappresentarsi nel Teatro Vendramin di S. Salvatore nell'occasione della fiera dell'Ascensione dell'anno 1767. Dedicato a sua eccellenza la signora contessa Durazzo ...	1767	['ARMIDA', 'AZIONE', 'TEATRALE', 'DA', 'RAPPRESENTARSL', 'NEL', 'TEATRO', 'VENDRAMIN', 'Di', 'S', ',', 'SALVATORE', 'Nall', 'oceafione', 'della', 'Fiera', 'dell', 'AGenfione', '‘dell', '’', 'Anno', '1767', '.', 'Dedicate', '«', 'Sua', 'Ecclleree', 'LA', 'SIGNORA', 'CONTESSA', 'ERNESTINA', 'DURAZZO', 'IATA', 'CONTESEA', 'DI', 'WEISSENIVOLF', 'ce', 'Dama', 'def', 'inane', 'ordine', 'della', 'Grocer', ',', 'Am', '-', 'lice', 'delle', 'l', '-', 'MM', 'LIRR', 'apprella', 'is', 'Soraiims', 'Repubblica', 'di', 'Veneta', '.', 'VENEZIA', ',', 'MDCCLXVIL', '.', 'Apprtfo', 'Modello', 'Fenz0', '5', 'CON', 'Licenz4', 'Dx', 'gupeRronr', '.']	['venezia', 'venetia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'venetia', 'venezia', 'venetia']
data_449.json	Il mondo alla roversa o sia Le donne che comandano. Dramma bernesco per musica da rappresentarsi nel Teatro della molto illustre città di Barcellona, nell anno [!] di 1752. Dedicata al molto illustre signore D. Joseph de Rocaberti y de Lupià, Marques de Argensola Regidor Decamo, del Muy Illustre Ayuntamiento de la Ciudad de Bercelona	1752	"['Ter', 'Ww', 'MUTAZIONI', 'DIUSCENA', ',', 'Sa', 'arr', 'PRIALO', ';', 'Ay', '.', '‘Artio', 'Magaifico', ',', 'corsifpoitdence', 'alla', 'an', 'Piazza»', 'oniato', 'di', 'Spoglic', 'virili', ',', '+', 'equiflateit', 'varie', 'guifé', 'alte', 'accorte', 'Feimine', ',', '>', 'Appartamenti', 'Nobili', '_', 'nel', 'Palazzo', 'delle', 'emine', 'Dominant', '.', ':', 'ATTO', 'SECOND', '.', '.', '.', '_', 'Camera', 'preparata', 'peril', 'Feminile', 'Config', 'Tio', '.', '“‘Deliziofs', 'alla', 'Riva', 'del', 'Mares', 'ilquate', 'fr', '.', '©', '“mando', 'tin', '(', 'eno', 'nel', 'Lido', 'offce', 'Com', '.', 'mitodo', 'Sharco', 'a', '-', 'piccioli', 'Legni', 'Camera', '.', 'u', ':', ';', 'wet', '“ATTO', '.', 'TERZQ', '.', '4', '“Appartamenti', 'Nobili', '.', '3', 'SLuogo', 'Magnifico', ',', '¢', 'Deliziofo', 'deltinato', '+', ',', 'al', 'divertimento', 'delle', 'Doune', 'Primaric', '.', ':', 'Is', 'Scena', '.', 'fi', 'rapprefenta', ',', 'in', 'una', 'Ifola', 'deg', 'pat', ':', 'on', '2', '""', '=', 'PERSONAGGL', ';', 'oman', 'see', 'rye', 'Pa', 'Sigiora', 'Aina', 'Baglin', '\\', '*', 'Aurora', ',', '‘ga', 'Signora', 'Nun®atina', 'Ligsis', 'dette', 'le', '“Re', 'izieling', '.', '‘stnaldino', ':', 'Wl', 'Signa', 'Anzonio', 'Catena', ',', 'Cint', '‘La', 'Signora', ""'"", 'Frangefea', 'Santarellic', 'iacinto', '.', 'Signor', 'Giufeppe', 'Ambrofinis', '©', 'Graziofino', ',', 'I', 'Signor', 'Nicola', 'Setaro', '.', '<', '.', 'Ferramonte', ',', ',', '“Al', 'Signor', 'atarteo', 'Boini', ',', 'LI', 'BALLE', '»', 'LaiSignora', 'inna', 'Pacini', '.', '©', 'bas', 'Signora', 'Frangefee', 'Batin', '‘La', 'Signora', 'Lncia', 'Santarelli', 'La', 'ignora', 'Teveina', 'Zaccarink', '.', 'U', 'Signor', 'Anconio', 'Monare', 'UU', 'Signor', 'Ginlio', 'arvighetts', 'H', 'Signor', 'Paolo', 'Gavezze', '.', 'i', 'UL', 'Signor', 'Carlo', 'Aonarax', 'Sono', '¢', '?', 'invention', 'di', 'Monficir', 'Monaro', ',']"	[]	0	0.0	0.0	[]
data_781.json	La lavandara astuta, dramma giocoso. Da rappresentarsi in musica nel Regio-Ducal Teatro Nuovo di Mantova l'autunno dell'anno 1771. In occasione del felicissimo passaggio di sua Altezza Reale il Serenissimo Ferdinando Carlo. Arciduca d'Austria ...	1771	['Pettit', 'ete', 'ree', 'Hee', 'ate', 'pitta', 'tetera', 'atone', 'ey', 'ERMtE', 'ett', 'ea', 'hata', 'h', 'oe', 'tee', 'oe', 'Be', 'patente', 'tater', '.', 'Hoe', 'Hee', 'es', 'ot', 'tae', 'gp', 'thay', 'thee', 'Taye', 'ge', 'th', 'ttt', '.', 'PE', 'eta', 'a', 'ot', 'te', 'Bo', 'MH', 'eS', 'LA', 'LAVANDARA', 'ASTUTA', 'DRaMMA', 'Grocoso', 'Da', 'rapprefentarfi', 'in', 'Mulica', 'Nut', 'Recio', 'Ducat', 'Trarno', 'Nvovo', 'v1', 'Mantova', 'Lavon', 'del', 'Ame', '1773', '-', '1', 'OCCASIONE', 'DEL', 'FELIISINO', 'PASSAGCIO', 'DISUA', 'ALTEZZA', 'REALE', 'FERDINANDO', 'CARLO', 'ARCIDUCA', 'D', '’', 'AUSTRIA', 'PRINCIPE', 'REALE', 'D', '’', 'UNGHERIA', ',', '©', 'BOEMA', 'Gonmasonn', ',', '§', 'Carmo', 'Gemaas', 'AN', 'MANTOVA', 'Fer', 'TEtce', '@', 'Alter', 'Passi', ',', 'Repo', 'Dose', 'Sampatre', '-', 'CON', 'LICENZA', 'DF', 'SUPERIOR', '.']	['mantova', 'mantova']	Mantova	45.16031	10.79784	['mantova', 'mantova']
data_720.json	La clemenza di Tito dramma per musica da rappresentarsi in Ferrara nel Teatro Bonacossi da S. Stefano il carnovale  1743	no_year	"['ag', '1', 'AD', 'Eninemiffine', ',', '&', 'Reverendifina', 'PRINCIPE', '.', 'Il', 'Sig', ',', 'Cardinale', 'RAINIERO', 'D', '’', 'ELCI', 'DIGNISSINO', 'LEGATO', 'A', 'LATERE', 'DI', 'FERRARA', '.', 'Eminentisiimoy', '¢', 'Reverendiffine', 'PRINCIPE', ',', 'L', 'merito', 'fempre', 'grandeed', 'ims', 'pareegiabile', 'dell', '’', 'Eminenga', 'Veftra', ',', 'mi', 'ba', 'apertamente', 'fata', 'conofeere', ',', 'nod', 'pom', 'ter', 'con', 'pit', 'vagiont', 'effere', 'Padpecinato', 'il', 'prefente', 'Dramma', 'dell', 'autorita', 'dé', '4', 'Veh', 'Vip', 'Eninerca', '-', 'Refa', 'files', 'ce', 'f', '|', 'ARGOMENTO', '.', 'canpiaccia', ',', 'come', 'Piverentemente', 'la', 'fap', 'plico', ',', 'di', 'gradirne', 'U', 'offra', ',', 'che', 'cos', 'gui', 'profoudifinn', 'offequio', 'le', 'prefinta', '¢', 'ricowerarla', '-', 'fotto', 'lo', 'fguardo', 'della', 'cl', 'mentiffina', 'fa', 'Protegione', ',', 'dalla', 'qua', ':', 'de', 'dipendira', 'fompre', 'mai', 'ogni', 'mia', 'fo', 'una', 'se', 'wniloente', 'profirato', 'al', 'bacci', 'della', 'Sagra', 'Porpora', 'inchinandoms', 'ico', '.', 'Dj', 'V', '.', 'E', '.', 'Reverendifina', 'Ferrara', 'li', '26', '.', 'Dicembie', '174', '%', 'iff', ',', 'Devotill', ':', 'Offequietit', '.', 'Servitor', 'Lt', 'Imprefarse', '.', 'ARGO', '.', 'Er', 'contenfo', 'di', 'quit', 'tatti', 'gli', 'Sto', '-', 'rici', 'non', 'ha', 'conofciuto', 'I', '""', 'Antichi', 'Ane', 'migliore', ',', 'n€', 'pitt', 'amato', 'Prin', 'cipe', 'di', 'P10', 'Vfpajany', 'Ai', 'concorto', 'delle', 'pit', 'rare', 'doti', 'dell', '’', 'anima', ',', '¢', 'de', '?', 'pi', 'amabili', 'preg', ')', 'del', 'corpo', ',', 'che', 'fi', 'ammiri', 'Yano', 'in', 'Tui', 'ma', 'fopracacco', 'la', 'naturale', 'in', '-', 'Glipazione', 'alla', 'Clemenza', ',', '(', 'ao', 'particolar', 'carattere', ',', 'lo', 'refero', 'univerfalmente', 'si', 'caro»', 'che', 'fu', 'chiamn', ':', 'toLa', 'delisiadelGenare', 'unas', '.', 'Non', 'baito', 'tutto', 'quefto', 'ad', 'alficurario', 'dal', 'infidie', 'dell', '’', 'nfedelt', '&', ':', 'Ritrovoili', 'chi', 'pox', 'penfarea', 'traditlo', ';', 'e', 'itrovoth', 'tA', 'uo', '!', 'pi', '‘cari', '.', 'DaeGiovani', 'Patria', '}', ',', 'uno', 'de', '’', 'quali', 'gli', 'teneramence', 'amava', ',', 'ericoimava', 'ogni', 'orno', 'di', 'nuovi', 'benefic', ')', ',', 'colpirarono', 'con', '-', 'fro', 'Lui', '-', 'Si', 'coperfe', 'la', 'tama', ':', 'Ne', 'farono', 'convinti', 'i€olpevoli', ';', 'e', 'per', 'decreto', 'de', 'Se', 'hhato', 'condannatia', 'morire', '.', 'Ma', 'il', 'clemen', '-', 'tiffimo', 'Principe', 'contente', 'di', 'averli', 'pater', '-', 'namente', 'riprefi', ',', 'concelle', 'non', 'menoad', 'ef', '-', '‘B', ',', 'che', 'al', 'loro', 'eguaci', 'un', 'pieno', ',', 'egeneroro', 'erdono', '.', '‘Sve', '.', 'Trang', ',', 'Aurel', '.', 'Vill', '.', 'Dio', '.', 'Zonar', '0', '.', 'MY', 'Luogo', 'det', 'axione', '&', 'quella', 'parte', 'del', 'Colle', 'Palatina', ',', 'che', 'confi', 'col', 'foro', 'Ro', '-', 'al', '.', 'Az']"	['ferrara', 'ferrara', 'ferrara', 'ferrara']	Ferrara	44.83804	11.62057	['ferrara', 'ferrara', 'ferrara', 'ferrara']
data_182.json	Demofoonte. Rappresentato con musica del Caldara la prima volta in Vienna, nell'interno gran Teatro della Cesarea Corte alla presenza de' regnanti, il dì 4 novembre 1733, per festeggiare il nome dell'Imperator Carlo 6., d'ordine dell'Imperatrice Elisabetta	1781	"['DEMOFOONTE', 'Rapprefintato', 'con', 'Mufes', 'del', 'Care', '3', 'ARGOMENTO', '.', 'R', 'rgeends', 'Dotan', 'net', '.', 'chrfn', 'i', 'Tracie', '5', 'eomfalt', '1Oraclo', '6', 'pall', '.', 'per', 'intondere', 'quand', 'dowcle', 'ever', 'fa', 'ib', 'pudel', 'vito', ',', 'gid', 'dall', 'Orale', '.', 'io', 'prox', 'Sette', ',', 'di', 'fcrfare', 'grt', 'enna', 'sa', 'Ver', 'ing', 'nad', 'al', 'iI', 'false', 'We', 'in', 'slp', '[', 'Con', 'yo', '!', 'del', 'Ciel', 'placer', 'Jo', 'fesno', ',', 'Quando', 'noto', 'a', 'fe', 'eo', 'Pinsocente', 'ufaraior', 'd', ""'"", 'un', 'tegno', 'Non', 'pot', 'il', 'Re', 'comprenderne', 'I', 'ofcuro', ""'"", 'Seno', 'ed', 'afpettands', 'che', 'it', 'tempo', 'Io', 'rene', 'ef', 'it', 'chee', ',', 'alle', 'compo', 'i', 'tito', 'faite', '«feds', 'frre', '‘futsal', 'ne', 'if', 'on', 'ets', 'ford', '‘te', 'Voie', 'the', 'dors', 'fer', 'levi', 'Mains', ',', 'tw', '2', 'coindt', 'dt', 'ig', 'Ma', 'ome']"	['enna']	Enna	37.5655	14.27433	['enna']
data_851.json	La vera costanza dramma giocoso per musica da rappresentarsi nel Pubblico Teatro di Lucca nel corrente autunno 1792. Dedicato alle nobilissime dame e cavalieri di detta citta'	1792	['LA', 'VERA', '.', 'COSTANZA', 'S', 'DRANIMA', 'GI0cOS0', 'FER', 'MUSICA', 'a', 'rarensexranst', 'NEL', 'PUBBLICO', 'TEATRO', 'Bl', 'UAC', 'C', '.', 'A', 'NEL', 'ConRENTE', 'AUTUNNO', 'MoccxCIL', 'eEbicero', 'ALLE', 'NoBILissIME', 'DADE', 'E', 'CAVALIERI', 'DI', 'DETTA', 'CITA', '.', '_', '2', 'PRESS', 'GIUSERrE', 'RUCCAT', 'apeerci', '.', 'CON', 'APPROVAZIONE']	[]	0	0.0	0.0	[]
data_81.json	Ariodante, drama per musica. Del dottore Antonio Salvi, fiorentino, dal [!] rappresentarsi nel Famosissimo Teatro Grimani di San Giovanni Grisostomo. All'Altezza Serenissima Elettorale di Carlo Filippo di Najuburgo Conte Palatino del Reno, ed Elettore del Sacro Romano Impero ec. ec	1716	['fle', '‘Agsaranre', '16', 'ARIODANTE', 'Drama', 'per', 'Mufica', '.', 'DEL', 'DOTTORE', 'ANTONIOSALVI', 'FIORENTINO', ',', 'Dal', 'Ragprefeart', 'ge', 'F', 'inagl', 'tS', '‘AD', 'Altexca', 'Serva', 'Eletirale', 'DI', 'CARLO', 'FILIPPO', 'DI', 'NAJUBURGO', 'Conte', 'Palatino', 'del', 'Reno', ',', '#', '2', 'Eleuore', 'Sacro', 'Romano', '’', 'Iai', '-', '‘perio', '5', 'ec', 'ec', '.', 'IN', 'VENEZIA', ',', 'MDCCXVI', '.', 'io', 'Marino', 'Rofl', 'a', 'Meret', 'eee', 'all', '’', 'infegna', 'della', 'Pace', '.', '(', 'Gog', 'Zicnen', 'Sup', ',', '«', 'Biniligie', '.', 'oe']	['venezia', 'roma', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'roma', 'venezia', 'venetia']
data_761.json	La finta amalata, dramma giocoso per musica da rappresentarsi nel nobile Teatro Veronese in San Cassano il Carnovale dell'anno 1794. Posto in musica dal signor maestro Vittorio Trento	1794	['TRENTO', 'UsPuaBnacara', '4794', 'LA', 'FINTA', 'AMALATA', 'ae', 'i', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'NEL', 'NOBILE', 'TEATRO', 'YERONESE', 'IN', 'SAN', 'CASSANO', 'W', 'Cormovele', 'dell', 'dn00', '179', '%', '.', 'VITTORIO', 'TRENTO', 'peeeeeenee', 'eed', 'IN', 'VENEZIA', ',', 'trae', 'APPRESSO', 'IL', 'CASAL', 'Gon', 'le', 'debite', 'Per']	['vittorio', 'trento', 'venezia', 'casal', 'venezia', 'venetia']	Venice	45.43713	12.33265	['vittorio', 'trento', 'venezia', 'casal', 'venezia', 'venetia']
data_385.json	Il Tartaro nella Cina. Dramma per musica da rappresentarsi nel Teatro dell'illustrissimo pubblico di Reggio in occsasione della Fiera l'anno 1715. Dedicato all'altezza serenissima di Rinaldo 1. duca di Reggio, Modona, Mirandola, &c.	1715	['Oe', 'sh', 'It', '.', '|', 'ILTARTARO', '’', 'fo', 'a', '4', '.', 'TARTARO', ',', '<', 'NELLA', 'CINA', ',', ')', '*', 'DRAMA', 'PER', 'MUSICA', 'Ra', 'ee', 'te', 'ae', 'Dedicate', 'all', 'Altezza', 'Sereifina', ';', 'RINALDOL', '|', 'ws', 'eae', 'eae', 'ade', 'aa', 'baegrg', 'ober', 'agri']	[]	0	0.0	0.0	[]
data_980.json	Per il faustissimo arrivo di S.A.I. l'arciduca Giovanni d'Austria in Venezia, cantata da eseguirsi nel Gran Teatro della Fenice	1815	['er', 'ey', 'AL', 'FAUSTISSIMO', 'AnmIVO', 'DES', 'A', '1', 'w', 'AncrDUCA', 'i', 'GIOVANNI', 'D', 'AUSTRIA', '{', '1', 'venezia', 'CANTATA', '4', '%', 'ft', '.', 'vit', 'or', 'neste', 'arcet', 'ae', 'SCENA', 'PRIMA', 'Amena', 'Piannra', ';', 'da', 'un', 'lato', 'Mare', 'Adristico', '©', 'Ciutd', 'ai', 'Venezia', ',', 'dal', '!', '”', 'opposto', 'in', 'distanzs', 'Je', 'Alpi', ';', 'pid', 'da', 'vieino', 'Colli', 'Eaganei', '-', 'IrALta', 'peniomsa', 'enoriate', 'da', 'Gxxy', 'talc', ',', '€', 'Germanic', 'Coto', 'ai', 'Gxny', 'teales', 'Alma', 'Diva', 'ec', '.', '8', '.', 'SCENA', 'I', '.', 'Gn', 'dusiees', ',', 'segue', 'de', 'lik', 'Cour', 'Coma', 'Cra', 'Austins', 'Hegi', 'la', 'fronte', 'ec', '.', '1', '%', 'oe', 'SCENA', 'MIL', 'Mare', 'eon', 'Cx¥0', 'Suet', 'Mase', 'Di', 'questo', 'oo', '.']	['venezia', 'venezia', 'venezia', 'venetia', 'venezia', 'venetia']	Venice	45.43713	12.33265	['venezia', 'venezia', 'venezia', 'venetia', 'venezia', 'venetia']
