,file_name,title,date,coperta,pot_city_name,coperta_appended,city_name,latitude,longitude
240,data_877.json,Le due serve rivali dramma giocoso per musica da rappresentarsi nel Real Teatro dell'Ajuda nell'estate dell'anno 1768,1768,"['Bh', 'LE', 'DUE', '_', '|', 'SERVE', 'RIVALI', '-', 'LE', 'DUE', 'SERVE', 'RIVALI', 'DRAMMA', 'GIOCOSO', 'NEL', 'REAL', 'TEATRO', 'DELL', 'AJUDA', 'Nell”', 'Eftare', 'dell', '?', 'anno', '1768', '.', 'LISBONA', 'MANESCAL', 'DA', 'COSTA', 'Tnpelfoe', 'del', '8', '.', 'Ori', '.', 'MANOEL', 'oe', 'CARVALHAEE', 'Pago', 'vr', 'CIOADELITR', ',', 'WN', '!', '-', 'MEZAO', '-', 'FRIO', 'Pont', 'AO', 'tint”', 'heme', 'PERSONAGGI', 'LETANZIO', '.', 'Vecchio', 'Stolido', ',', 'che', 'vuol', 'far', 're', 'Palluto', 'in', 'amore', 'Sig', '.', 'Gio', ',', 'Leonardi', '.', 'CARLINA', 'fia', 'Figlia', 'ig', '.', 'Ginfeppe', 'Marrocckini', ',', 'GIACINTA', 'Prima', 'Cameriera', 'di', 'Carlina', 'Sig', '.', 'Gio', ',', 'Battifla', 'Vafques', '.', 'PALMETTA', 'Seconda', 'Cameriera', '‘Sig', '.', 'Ginfeppe', 'Orti', '.', 'GIANNINO', 'Fattore', 'di', 'Campagna', 'igs', 'Luigi', 'Torriani', '.', 'DON', 'GRILLO', 'Amante', 'di', 'Carlina', 'Sig', ',', 'Francefeo', 'Cavalli', 'Tutti', 'virtuafi', 'della', 'Real', 'Cappella', 'di', '8', '.', 'M', '.', 'P', '.', 'Loa', 'Scena', 'fifingeinun', 'Villaggio', 'della', 'Calabrian', 'La', 'Mufica', '¢', 'del', 'ceive', 'Sig', '.', 'Tommafo', 'Tra', 'ta', ',', 'Macitro', 'del', 'Pio', 'Luoga', 'de', '’', 'derelisti', 'prefso', 'SS', '.', 'Gio', ',', 'e', 'Paolo', ',', 'in', 'Venezia', ',']",['venezia'],1,Venice,45.437129999999996,12.33265
241,data_479.json,"Il sole vaticinante, dramma musicale di Leopardo Bomtempo da Rimini alle cattoliche maestà del re e regina di Spagna",1659,"['oA', 'SOLE', ';', 'VATICINANTE', ',', 'Dranma', 'Muficale', 'Dt', 'LEOPARDO', 'BONTEMPO', '.', '©', 'Da', 'Rimini', '.', 'Alle', 'Cartoliche', 'aac', '(', 'DELRE', ',', 'BREGINA', 'DI', 'SPAGNA', '.', 'Pol', '.', 'cFBaeyr', '|', 'MAESTA', '-', 'EL', 'fine', 'delle', 'flompa', 'ae', '‘appro', 'ediuna', 'dele', 'Neeson', ':', 'fs', 'in', 'Penta', 'il', 'Sole', 'Vacant', ',', 'con', 'wolia', 'pefiexas', 'el', 'prime', 'find', '-', 'todele¥¥', '-', 'catbalie', 'Mat', 'dame', 'com', '‘pollo', 'funfeper', 'alta', 'via', 'peruenutele', 'al', 'io', '.', 'oppor', 'fo', 'tlic', '‘uerione', ';', 'bo', 'prefeardire', 'daccompagnar', '~', 'fo', 'precadenth', 'rant', ',', 'ton', '8', 'per', 'ae', '=', 'fri', 'dala', 'felicia', 'de', 'fucceeo', 'il', 'tix', 'Bindi', 'are', 'rerace', '(', 'confejanie', 'gene', 'mente', 'la', 'preittone', 'del', '.', 'fucuro', ',', 'parto', 'di', 'malin', 'pres', 'sre', 'rx', '.', 'ft', 'pee']",['rimini'],1,Rimini,44.05755,12.56528
242,data_637.json,L' inganno felice farsa per musica di Giuseppe Foppa da rappresentarsi nel Teatro Giustiniani in San Mose la primavera 1812,1812,"['WINGANNO', 'FELICE', 'FARSA', 'PER', 'MUSICA', 'DI', 'GIUSEPPE', 'FOPPA', 'MRL', 'TEATRO', '.', 'GIUSTINIANT', 'IN', 'SAN', 'MOSE', 'a', 'Primavera', '3832', 'KN', 'VENEZIA', 'Waves', 'Sraueenca', 'Bizzy', 'ATTORE', 'CANTAN', 'TY', '.', '4', 'Primo', 'messo', 'curatiere', '§', 'Sig', ':', 'Raliele', 'Mona', 'Print', 'Buf', 'Sig', ':', 'Nicola', 'de', 'Grecia', '§', 'Sig', 'Nicla', 'Tact', 'Seconda', 'Donna', 'Secondo', 'Tenore', 'Sig', ',', 'Gapolin', 'Negher', '——§', 'Sig', 'Gaelns', 'dal', 'Me', 'Fersa', 'Doma', 'Sig', '.', 'Tere', 'Catara', '.', '~', '~', '~', '~', '~', '~', 'Barina', ',', '©', 'Compositre', 'de', 'Ball', 'i', 'Signor', 'Grretno', 'Tees', '.', 'Pini', 'Balleriat', 'Sig', '.', 'Antonia', 'Cortest', '6', 'Sig', ',', 'Gitsrppa', 'Corte', 'Primi', 'Groesehi', 'Sig', '.', 'Carlo', 'Patagi”', 'Sip', '.', 'Giseppe', 'Nesart', 'Sig', 'Carlotta', 'Martelt', '§', 'Sig', '.', 'Manik', 'Curctet', '‘Seca', ',', 'Hale', '’', 'ig', '.', 'Gisnepe', 'Armelist', '“1S', 'Guseppe', 'Serra', ',', 'oe', '1', '!', 'Seema', 'sah', 'din', 'Dal', 'Sig', ':', 'dnonio', 'Pein', 'Bi', 'Vestas', 'st', 'opi', '’', 'del', 'yom', 'Area', '‘Dl', 'Sig', 'Giacppe', 'Dian', 'cin', 'di', 'Maienyreao', 'onda', 'te', 'Trove', '6Marce', 'Mahia', '«', 'Weitere', '“Sigekigt', 'Collate', ',', 'sta', 'Heklgt', 'Coll', 'Cy', 'Sig', '.', 'Giacomo', ':', 'ae']",['venezia'],1,Venice,45.437129999999996,12.33265
245,data_317.json,"I Tindaridi. Dramma da rappresentarsi nel Reale Teatro di Parma nella primauera dell'anno 1760. Riprodotto alla scena italiana dal Signor Abate Frugoni reuisore, e compositore degli spettacoli teatrali di S. A. R. e secretario perpetuo della sua reale accademia delle belle arti.",1760,"['IT', 'TINDARIDL', '|', 'DRAMMA', 'De', 'Rapprefenterfi', 'ALEA', 'SCENA', 'ITALIANA', 'DAL', 'SIGNOR', 'ABATE', 'FRUGONI', 'AEVISORE', ',', '©', 'COMPOSITORE', 'DEGLI', 'SPETTACOL', '!', 'TEATRALI', 'DE', 'SiA', '.', 'Re', 'DELLA', 'SUA', 'REALE', 'ACCADEMIA', 'DELLE', 'BELLE', 'ANTI', '.', 'Now', 'fn', 'Di', 'iin', 'ode', 'et', 'PARMA', ',', '{', 'ELEA', 'REGIODUCAL', 'STAMPERIA', 'MONTI', '.', 'Can', 'appeonanione', '€2', '3', 'ARGOMENTO', '.', 'Storia', ',', 'di', ',', 'Catore', ',', '¢', '/', 'di', 'Polluce', ',', 'elebri', 'nelle', 'favo', 'des', 'tito', 'iSuggeo', 'dif', 'prefente', ',', 'Polluce', 'Figo', 'il', 'Glove', '¢', '.', 'di', 'Le', '-', 'das', 'Caltore', '.', 'nacque', 'i', 'Le', 'yeodi', 'Tindaro', '.', 'Giove', 'refe', 'immortale', 'il', 'primo', '.', 'Telairay', '©', '.', 'Febe', '‘erano', 'Sorelle', 'Figlie', '«lel', 'Sole', '.', 'Telaira', ',', 'eb', '-', 'be', 'iledono', 'amabile', 'di', 'comandare', 'ai', ',', 'Cuo', '-', 'tig', '€', 'fa', 'Sorella', 'il', 'terribile', 'di', 'sforzare', 'son', 'ghscanti', 'aferao', '~', 'In', 'duty', 'Dra', 'ma', 'Caftore', ',', '¢', 'Polluce', ',', 'uniti', 'con', '.', 'ta', '.', 'pitt', 'fenera', 'amifta', ',', 'amano', 'amendue', 'Telairas', 'ma', 'Polluce', 'fa', 'un', 'gonerofo', 'sacrificio', 'dell', '’', 'amor', 'fuo', ',', 'cedendola', 'col', 'Regno', 'al', '{', 'uo', 'Fratello', ',', '$', '3', 'a', 'cui']",['parma'],1,Parma,44.79935,10.32618
246,data_900.json,"Le serve rivali, intermezzi per musica a quattro voci da rappresentarsi nel Teatro Valle nel carnevale dell'anno 1768. Dedicati a sua eccellenza la signora Donna Marianna Caetani duchessa Sforza Cesarini.",1768,"['LE', 'SERVE', 'RIVALI', 'INTERMEZZI', 'PER', 'MUSICA', 'A', 'QUATTRO', 'voc', '!', 'Da', 'RaPPaRsanranss', 'EL', 'TEATRO', 'VALLE', 'HEVALR', 'DELY', '’', 'ANNO', '1768', '.', 'Dedtcare', 'A', 'Sua', 'Eccellenza', 'la', 'Stenare', 'DONNA', 'MARIANNA', 'CAETANI', 'DUCHESSA', 'SFORZA', 'CESARINT', '.', 'X', 'je', 'in', 'Roma', '»', 'Per', 'Ottavio', 'Puccinelliincontra', 'al', 'Goverao', 'vecchio', 'CON', 'LICEN7Z4', 'DB', 'SUPERIOR', '.', 'Sivendona', 'nella', 'fiterta', 'Stamperiayeda', 'Larcaie', 'Gorrad', 'ia', 'scape', 'onsite', '*', 'S', 'Sean', '‘', '|']",['roma'],0,Rome,41.89193,12.511330000000001
247,data_623.json,"L' equivoco in equivoco.  Dramma giocoso per musica di Giuseppe Foppa da rappresentarsi nel nobilissimo Teatro in Verona. Umiliato a sua Eccellenza il Signor Guglielmo Barone di Kerpen Ciambelano, Attuale Cavaliere comandante l'ordine Teutonico, Luogotenente generale, Colonello proprietario d'un Reggimento d'Infanteria, e Comandante generale del Veronese per Sua Maestà l'Imperatore.",1798,"['C', 'LEQUIVOCO', 'IN', 'EQUIYOCO', 'eins', 'Groon', 'ria', 'Mousa', '.', '|', ',', 'a', 'DI', 'GIUSEPPE', 'FOPPA', 'ai', 'Nesistin', 'Tae', 'IN', 'VERON', 'ata', '«Sr', 'Beet', 'Si', 'GUGLIELMO', 'BARONE', 'DI', 'KERPEN', 'Ctamasrano', ',', 'A', 'BG', ',', 'oie', 'as', 'nereen', ':', 'ow', 'rexagssi0xs', '.', 'x', 'ceaioynabitifime', ';', 'tbe', 'tert', 'TE', '.', 'per', 'i', 'Testroli', 'Spetrocoli', 'ei', 'vende', 'onditi', 'oP', 'amiligrlasquifio', 'snow', 'Dromms', 'glecofo', ',', ',', 'e', 'nittter', 'fo', 'foto', 'edi', 'lei', 'foul', 'aw', '-', 'CML', 'Paice', ')', 'cap', 'nicione', '7', 'dell', 'alto', '¢', 'vero', 'merito', 'di', 'V', '.', 'Es', 'wa', 'vo', '4', 'non', 'fi', 'doves', ':', 'axxatdare', 'da', '.', 'noi', 'sh', 'picciola', 'offerte', ';', 'ina', 'grande', 'pud', 'syenderla', 'il', 'generofo', 'compatimento', 'dell', '’', 'FV', ',', 'che', 'adorno', 'di', 'quelle', 'virth', 'che', 'vendone', 'amabile', 'e', 'illu', 'fire', 'un', 'qualificato', 'Soggetto', ',', 'fi', 'de', '-', '‘gnerd', 'di', 'benignamente', 'aggradire', 'fieffa', ',', '¢', '&', 'impar', '-', 'tirei', 'Paleo', 'onore', 'di', 'dedicarch', 'con', 'con', 'la', 'pin', 'riverente', 'flima', '¢', 'pro', '~', 'fondo', 'offequio', 'DIVE', '.', 'mi', 'Dest', 'O4b', '!', 'Seiten', 'Gar', 'faces', 'AT', '.', 'IATTORI', '.', 'Baseaisoxe', 'Bote', ':', 'di', '‘Teebecehe', '1H', 'Sit', ',', 'Giandattsta', 'Brod', 'Sov', 'on', 'ly', 'enon', 'One', 'Bg', 'tite', 'Cite', 'Front', 'Cimeicth', '&', 'Sole', 'te', 'Sig', '.', 'Tree', 'Srinzacc', '.', 'Onn', 'Ci', 'ono', 'Berio', 'prime', 'meq', 'earatee', '*', 'aun', 'ae', '‘Tovrten0', 'suo', 'Camere', ':', 'W', 'Sigs', 'igi', 'Tefen', 'Fano', 'Pore', 'ig', 'ail', 'aes', 'Servitori', 'deh', 'Barone', ';', 'che', 'non', 'psraso', ',', 'arco', 'Portogalla', 'all', '3', '5', 'M', '.', 'edelissima']",['fano'],1,Fano,43.84052,13.01665
250,data_46.json,Amore e paura ossia Il conte Pimpinella farsa giocosa per musica di Gaetano Rossi da rappresentarsi nel nobilissimo nuovo Teatro di Padova l'autunno dell'anno 1802 dedicata alli nobilissimi signori Presidenti di detto teatro,1802,"['AMORE', 'E', 'PAURA', 'Oossra', 'IL', 'CONTE', 'PIMPINELLA', '’', '7', 'SR', 'sive', 'GrOCOSA', 'PER', 'MUSICA', 'DI', 'GAETANO', 'ROSSI', 'DA', 'RAPPRESENTARSI', 'NBL', 'woniissixo', 'NUOVO', 'TEATRO', 'DI', 'PADOVA', 'L', '’', 'AUTUNNO', 'DELLANNO', '1862', 'Dedicass', 'Alli', 'Nobilinsiai', 'sigueré', 'PRESIDENTS', 'DI', 'DETTO', 'TEATRO', ':', '&', 'we', ',', 'IN', 'VENEZIA', 'ADIRESSO', 'MObEETO', 'PrNze', '?', 'con', 'LIC', '.', 'BE', '""', 'svp', ',']","['padova', 'venezia']",0,Padova,45.40797,11.885860000000001
251,data_390.json,"Il Trojano schernito in Cartagine Nascente e Moribonda. Dramma per musica, nel Teatro a San Samuele",1743,"['OUSL', '-', '4', '24', '.', 'IL', 'TROJANO', 'SCHERNITO', 'IN', 'CARTAGINE', '|', 'Nascenrs', ',', '#', 'Monrzoxpa', '.', '\\', 'Dramma', 'per', 'Mufica', 'y', 'NEL', 'TEATRO', 'A', 'SAN', 'SAMUELE', ',', 'IN', 'VENEZIA', ',', 'MDCCKLUL', 'Appreffo', 'Antonio', 'Mora', ',', 'Con', 'Licenga', 'de', '’', 'Superioni', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
252,data_62.json,"Antigona, tragedia ristretta ad uso di cantarsi la seconda volta nel Teatro di S. Angelo il carnevale dell'anno 1721 di Merindo Fesanio Past. Arc.",1721,"['Gish', '4134', '“13h', 'ANTIGONA', 'TRAGEDIA', 'Riftrettaad', 'ufo', 'di', 'Cantarlfila', 'feconda', 'volta', 'nel', 'Teatro', 'diS', '.', 'Angelo', 'I', 'Carnevale', 'dell', '-', 'nno', '1px', '.', 'DI', 'MERINDO', 'FESANIO', 'PAST', '.', 'ARG', '.', 'IN', 'VENEZIA', ',', 'MDCCXXL', 'PerMariao', 'Roflettal', ""'"", 'fsfepnadella', 'Pate', '.', 'Con', 'Licenza', 'de', '’', 'Super', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
255,data_724.json,"La contadina inciuilita, dramma giocoso per musica. Da rappresentarsi in Bologna nel Teatro Zagnoni nel carnevale dell'anno 1777. Dedicato a sua eccellenza reverendissima Monsignor Mariano d'Aquino vice-legato di questa città",1777,"['if', '‘', 'LA', '~', 'CONTADINA', 'INCIVILITA', '_', 'BRAMMA', 'GIOCOSO', 'PER', 'MUSICA', '4', 'De', 'Répprfenterf', 'in', 'Bole', 'ST', 'ase', '_', 'NEL', 'TEATRO', 'ZAGNONI', 'ft', 'Nit', 'Canwavace', 'opt', '’', 'AXNo', '1777', '.', 'Grete', '.', '|', 'A', 'Sus', 'Feels', 'Reverenifine', ""'"", 'j', 'MONSTONOR', '|', '|', 'MARIANO', 'D', ""'"", 'AQUINO', 'i', 'ViceLegico', 'di', 'ques', 'ced', '.', '©', '»', 'tt', 'Ip', 'Bologna', 'ella', 'Stamperia', 'del', 'Saif', '.', 'r', 'Gon', 'Hicemee', 'de', '’', 'Superior', '?', '«']","['mariano', 'bologna']",0,Mariano Comense,45.696509999999996,9.1818
257,data_392.json,Il Vologeso dramma per musica da rappresentarsi nel carnovale dell'anno 1748. Nel Teatro di Torre Argentina dedicato all'illustriss. ed eccellentiss. sig. la signora Anna Francesca Caraccioli duchessa di Mondragone /,1748,"['Ee', '48', 'ae', 'ah', 'ae', 'ae', 'oe', 'te', 'le', 'eR', 'MH', 'He', 'ee', 'He', 'te', 'See', 'MH', 'KH', '&', '(', 'or', 'ae', 'IL', 'VOLOGESO', 'DRAMMAPER', 'MUSICA', 'DA', 'RAPPRESENTARSE', 'Nel', 'Garnovale', 'dell', ""'"", 'anno', '1748¢', '&', 'NEL', 'TEATRO', 'DI', 'TORRE', 'ARGENTINA', 'DEDICATO', 'AlPiltuftrific', ',', 'ed', 'Eccellentifis', 'Sige', 'LA', 'STGNORA', 'ANNA', 'FRANCESCA', 'CARACCIOLI', 'DUCHESSA', 'DI', 'MONDRAGONE', '-', 'In', 'ROMA', 'Per', 'Generof', 'Salomoai', 'nella', 'Piazza', 'di', 'S', '.', 'Ignazio', '1748', '.', 'Con', 'Heanca', 'de', '?', 'Superier', 'Siyentopo', 'da', 'Towa', 'Nidi', 'Coneisroa', 'Mone', 'itor', 'inconitg', '.', 'al', 'Palsaso', 'oe', ')', 'Cinque']","['mondragone', 'roma']",0,Mondragone,41.11399,13.891570000000002
258,data_765.json,"La finta giardiniera dramma giocoso per musica da rappresentarsi nel Teatro dell'Illustriss. Pubblico di reggio il Carnevale 1777. Umiliato all'Altezza Serenissima di Maria Teresa Cybo d'Este. Principessa Ereditaria di Modena ec., e Duchessa di Massa, Carrara, ec. ",1776,"['AWEDS', '/', 'UA', 'FINTA', 'GIARDINIERA', '177', 've', 'valia', 'ta', 'GIARDINIERA', 'Dramma', 'Giocofo', 'per', 'Mafica', 'DA', 'RAPPRESENTARST', 'Nel', 'Teatro', 'dll', 'Hllattrifs', ',', 'Pabblico', 'di', 'Reggio', '\\', 'Carnevale', '1777', '.', 'OMILIATO', ':', '}', 'AI', 'Altexza', 'Serenifima', 'DI', 'MARIA', 'FERESA', 'CYBO', '|', 'D', '!', 'ESTE', 'Principelfa', 'Erefitaria', 'ai', 'Modena', '«c', '.', '¢', 'Duchelfa', 'df', 'Matla', ',', 'Carrara', '€x', 'ji', ':', 'la', 'Reggio', ',', 'per', 'il', 'Dayelio', ',', 'Con', 'Appro']","['reggio', 'modena', 'carrara', 'reggio']",0,Reggio nell'Emilia,44.69825,10.63125
259,data_323.json,"Ida. tragedia lirica divisa in tre parti, da rappresentarsi nel Teatro di Apollo in Venezia l'autunno 1833",1833,"['|', 'IDA', 'TTRAGEDIA', 'LIRIGa', 'DIVISA', 'IN', 'TRE', 'Pant', 'NEL', 'TEATRO', 'APOLLO', 'IN', 'VENEZIA', 'Lbatume', '103', 'Borate', 'DEL', 'SiG', ',', 'CALSTO', 'masst', '‘Thesica', 'apporiameme', '‘era', ',', 'PAL', 'SIG', '.', 'MAESTRO', 'GWUSEePE', 'BonNACcINE', '5', 'VENEZIA']","['venezia', 'venezia']",0,Venice,45.437129999999996,12.33265
260,data_918.json,Lo sposo per equivoco intermezzi per musica a cinque voci da rappresentarsi nel Teatro Capranica nel carnevale dell'anno 1781,1781,"['EQUIV', '(', 'co', 'wrens', 'eeat', 'PER', 'MOSICA', 'Tn', 'cr', 'que', 'voor', '“bs', 'rapprefentalt', 'CAPRANIC', 'NelCarnevate', 'del', '!', 'ange', '1781', '.', 'PROTESTA', '.', 'Me', 'rade', 'ng', 'Sar', 'adaes', 'the', '&', 'pola', 'vero', 'Cattolco', 'Romano', ',', 'IMPRIMATYR', ';', 'Si', 'Videbfuur', 'Reverendiffimo', 'Patri', 'Sacri', 'Pa', '-', '‘ati', 'Apoftolici', 'Magitt', '.', 'FA', ',', 'Marcuecd', 'Epife', '.', 'Montalt', '.', 'Vice', ',', 'IMPRIMATOR', '.', 'Fr', ',', 'Branus', 'Toma', 'Sac', ',', 'Pal', '.', 'Apoft', ',', 'Magiftci', 'Socins', 'PARTE', 'PRIMA', ':', 'SCENA', 'PRIMA', '.', 'PERSONAGGI', '.', 'Dopna', 'QUEL', 'prone', 'Spot', 'Come', 'Lace', 'Gran', 'Piarzs', 'con', 'Porticato', ',', '¢', 'Botteghe', 'all', '!', 'intorao', ',', 'una', 'delle', 'quali', 'ad', 'wf', ':', 'i', 'Sprzzina', 'US', '.', 'Don', 'PEPERINO', ',', 'ereduto', '4', 'Late', ',', 'Uomo', 'timido', '.', ',', 'ed', 'I', 'Sige', 'Gioaccrino', 'Caribuldi', 'Romain', 'AUBAKON', 'FICODINDIA', ',', 'Zio', 'del', 'Conte', 'Lacea', 'da', '{', 'ai', 'non', 'eonofeiuto', 'Uomo', 'feivcco', '.', 'Sig', '.', 'Andrea', 'Morigi', '«', 'ZEPBIRINA', '.', ',', 'Spazzinetta', ',', 'prima', 'Amante', 'di', '‘Dn', 'Pe', 'etna', ';', 'poi', 'del', 'Barone', '.', '1', 'Sig', ',', 'Valeriavo', 'Viola', '«', '‘Don', 'RAPINZIO', ',', 'Frasello', 'di', 'Donna', 'Cletia', ',', 'Uomo', 'faeeatin', '-', '\\', 'Sig', '.', 'Luigi', 'Bally', 'La', 'Scena', 'finge', 'in', 'un', 'Villaggio', 'nelle', 'vi', '-', '_', 'Seénanze', 'di', 'Livorno', '»', 'Le', 'Mafia', '&', 'det', 'Sip', ',', 'Pafaale', 'Ant', ',', 'Masco', 'spina', 'il', 'Conte', 'Donne', 'Clete', 'firgita', 'da', 'D', '.', 'Ropirsio', 'del', 'Zere', '.', ',', 'eed', 'il', 'Baron', 'Ficedindi', 'be', 'paige', 'Zepirina', 'dalla', 'ua', 'Batiega', '“dh', 'Spoecing', 'egria', ',', 'che', 'bel', 'fogeineat', 'i', 'Lips', 'afer', 'rat', 'oggetth', 'acer', 'In', 'gichs', ',', 'potrel', 'goer', 'atch', '?', 'fos', 'all', 'iol', '‘dL', 'Cappella', 'Napoletano', '«', '2', '.', 'WBaroa', 'mi', 'gira', 'intorao', 'Quanto', 'vit', ',', 'ch', '’', 'io', 'Winfinoechio®', '—', 'egegnere', ',', '¢taventore', 'dele', 'Seen', '«', 'Gil', 'gata', 'buon', 'oct', ',', '11', 'Sig', '.', 'Vineenzé', 'Mazzonelehi', 'Romano', '«', '[', 'pe', 'etrecaaititsOvne', '-', 'Hisip', 'Rito', 'Bsl', '-', '|', 'Ber', ',', 'i', 'dint', 'Romano', '«', 'To', 'non', 'getto', 'il', 'mio', 'denaro', '.', '.', '|', 'sersere', 'eg', '""', 'abts', 'da', 'Donna', 'Sigg', 'Francste0', 'St', 'Mon', 'mal', 'piace', '-', '~', '€', 'troppo', 'caro', '%', 'q', 'basuer', 'Boeroy', 'Tutto', '#', 'ingnno', ',', '¢faldth', '.', 'Pare', 'ne', 'Zap', '.']",['livorno'],1,Livorno,43.544270000000004,10.32615
262,data_387.json,Il Tiranno humiliato d'Amore overo Il Meraspe. Drama per musica da rappresentarsi nel Theatro Grimano di Santi Gio. e Paolo. Soggetto decimo quarto di Giouanni Faustini,1667,"['EE', '|', '|', 'TIRANNO', '-', '|', '|', 'humiliato', 'd', '’', 'Amore', 'ae', '|', '|', '|', '1L', 'MERASPE', 'Drama', 'perMulica', 'Da', 'Repprefentarfi', 'INEL', 'THEATRO', 'GRIMANO', ',', 'q', 'Dr', 'SANTI', 'GIO', ':', 'E', 'PAOLO', '.', 'Sougeto', 'Deeimogeans', 'DI', 'GIOVANNI', 'FAVSTINI', '.', '|', 'ia', 'VENETIA', ',', 'M', '.', 'DC', '.', 'LXVI', ',', '‘Appreifo', 'Bortolo', 'Beuni', '+', 'le', 'Superirisa”', 'Pri']",['venetia'],0,Venice,45.437129999999996,12.33265
263,data_207.json,"Emma d'Antiochia. tragedia lirica da rappresentarsi nel Gran Teatro La Fenice nel Carnovale e quadragesima 1840. Parole di Felice Romani, musica del maestro Saverio Mercadante",1840,"['PAWNOCsa', 'sasoases', 'euacas', '8', '3', 'ogo', '—', '©', 'EMMA', 'wD', 'anezocaed', 'TRAGEDIA', 'LINICA', 'A', 'nArERESENTANSL', 'NEL', 'GRAN', 'TEATRO', 'LA', 'FEI', 'NEL', 'CARKOVALE', 'QUADHAGESINA', '140', 'pani', 'DI', 'PRLICE', 'ROMANT', 'DEL', 'MAESTHO', 'SAVERIO', 'MERCADANTE', 'VENEZIA', '‘ALBA', 'TIPOGRAPIA', 'DI', 'GIUSERPE', 'MOLINARI', '8', ':', 'Aaa', ',', 'Repti', 'N', '.', 'ry']",['venezia'],0,Venice,45.437129999999996,12.33265
264,data_523.json,"I viaggiatori felici dramma giocoso per musica da rappresentarsi in Ferrara nel Teatro del Nobil Uomo Sig. Conte Pinamonte Bonacossi. Nell'estate dell'anno 1781. Dedicato all'Eminentiss. e Reverendiss. Principe il Sig. Cardinale Francesco Carafa. Degnissimo Legato a latere di detta Città, e suo Ducato. ",1781,"['-', '—', '———', '-', 'i', 'I', 'VIAGGIATORI', 'vf', 'i', 'Ley', 'FELUGI', 'a', 'Grom', '.', '2132', '.', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'De', 'Reppefemarh', 'in', 'Ferrara', '|', 'at', 'Teatro', 'det', 'Nobil', 'Uomo', '|', 'ste', ',', 'conte', 'rinanonre', 'noNAcosst', '|', 'Nell', '’', 'Eftate', 'dell', '’', 'Anno', '1781', '.', 'All', 'Eminensiff', '.', '¢', 'Reverendiff', '.', 'Principe', 'IL', ',', 'SIG', '.', 'CARDINALE', 'FRANCESCO', 'CARAFA', 'Degnifimo', 'Legato', 'a', 'Lateredidetta', 'Citth', ',', '€', 'fio', 'Ducato', '.', 'ES', '|', 'In', 'Fernana', 'per', 'Ginfeppe', 'Rinaldi', 'Gon', 'Licensa', 'dé', '’', 'Superior', '’', '.']",['ferrara'],0,Ferrara,44.83804,11.620569999999999
265,data_11.json,Ademira dramma per musica da rappresentarsi nel nobilissimo Teatro di S. Benedetto per la fiera dell'Ascensione dell'anno 1784,1784,"['Adsriéin', 'Trdala', 'ke', 'Mb', 'A', 'Dé', 'RAPPRESENT£RSI', 'Nex', 'Nowiuissimo', 'Teazso', '%', 'DI', '8', '.', 'BENEDETTO', '§', '5', '8', 'rete', 'el', '!', 'Afeaone', '‘Anco', '1784', ',', 'Pega', 'ein', '=', 'a', 'a', 'IN', 'VENEZIA', ',', 'MDCCLXXX1y', '.', 'Ansesto', 'MoncssoFeueo', ',', '&', 'onan', 'Deng', 'regis', ',', '”', '3', 'NHODOVEDOINONIONOIOOOGAT']",['venezia'],0,Venice,45.437129999999996,12.33265
267,data_1036.json,Sedecia re di Giuda azione sacra da cantarsi nell'Oratorio de' rr. padri della Congregazione dell'Oratorio di Roma,1803,"['APPYYELGA', ':', 'CAILLLILS', '.', 'CLIP', 'LLI', 'AY', '4', 'COLES', 'PE', 'ES', 'COLI', 'IPSS', '.', 'COOLLIIIEE', 'Le', ',', 'CLAM', 'EV', 'EGE', '.', '|', 'SEDECITA', 'RE', 'DI', 'GIUDA', 'AZIONESACKA', 'DA', 'CANTARSI', 'NELL', 'ORATORIO', 'DE', 'RR', 'PADRI', 'r', 'DELLA', 'CONGREGAZIONE', 'DELL', '’', 'ORATORIO', 'DI', 'ROMA', 'IN', 'ROMA', 'MDCCCIIL', '.', 'om', 'dicen', '42', 'Siperiri', '.', 'ti', 'r']","['roma', 'roma']",0,Rome,41.89193,12.511330000000001
